img_path_a,scene_a,scene_id_a,x1_a,x2_a,x3_a,q1_a,q2_a,q3_a,q4_a,img_path_b,scene_b,scene_id_b,x1_b,x2_b,x3_b,q1_b,q2_b,q3_b,q4_b,x1_ab,x2_ab,x3_ab,q1_ab,q2_ab,q3_ab,q4_ab,cluster_q,cluster_x
fire/seq-01/frame-000406.color.png,fire,1,1.215396,-0.5804811,0.666191,0.8240009,-0.2007236,-0.4955237,-0.1875869,fire/seq-01/frame-000492.color.png,fire,1,1.1159452,-0.8426063,1.3666366,0.7538965,-0.2331096,-0.5567113,-0.259562,-0.099451,-0.262125,0.700446,0.992557,-0.064943,-0.076781,-0.06869,5,9
fire/seq-01/frame-000795.color.png,fire,1,0.7099829,-0.4043314,0.9899566,0.7812787,-0.1892865,-0.5410845,-0.2469854,fire/seq-02/frame-000927.color.png,fire,1,0.6142977,-0.4836176,0.6281512,0.9140896,-0.2239122,-0.3039156,-0.1481177,-0.095685,-0.079287,-0.361806,0.957573,-0.006992,0.229881,0.173664,12,4
fire/seq-02/frame-000292.color.png,fire,1,-0.9023573,0.0195975,0.8840932,0.9406467,-0.064121,0.2859634,0.1711643,fire/seq-02/frame-000300.color.png,fire,1,-0.9090068,0.013775,0.8698317,0.9615557,-0.063508,0.2251065,0.1438904,-0.00665,-0.005823,-0.014261,0.997558,-0.0007,-0.061579,-0.03296,2,0
fire/seq-02/frame-000081.color.png,fire,1,-0.0424376,0.0845178,0.4137798,0.991114,-0.1063039,-0.0298606,0.0741674,fire/seq-02/frame-000183.color.png,fire,1,-0.2861071,-0.087497,0.4096279,0.9711902,-0.105453,0.1830181,0.1103338,-0.243669,-0.172015,-0.004152,0.976489,0.015595,0.206483,0.059926,9,3
fire/seq-01/frame-000266.color.png,fire,1,-0.2744615,-0.513896,0.4227354,0.9456287,-0.3243055,0.0064884,0.023877,fire/seq-02/frame-000477.color.png,fire,1,0.0358716,-0.6904678,0.4499864,0.9564622,-0.2840416,0.0043327,-0.0669444,0.310334,-0.176572,0.027251,0.995004,0.042125,0.026384,-0.086579,4,4
fire/seq-01/frame-000444.color.png,fire,1,1.6854564,-0.6632564,0.853877,0.8284247,-0.1997037,-0.4891903,-0.1858057,fire/seq-01/frame-000912.color.png,fire,1,0.6666562,-0.741306,1.030378,0.7470765,-0.1105105,-0.6285091,-0.1861193,-1.0188,-0.07805,0.176501,0.983012,0.083372,-0.138562,-0.086819,8,13
fire/seq-01/frame-000916.color.png,fire,1,0.5727082,-0.7281924,1.0229433,0.7577935,-0.1187935,-0.61362,-0.1873705,fire/seq-01/frame-000985.color.png,fire,1,-0.4725479,-0.6327261,0.7587963,0.8461981,-0.2002535,-0.4651115,-0.1658874,-1.045256,0.095466,-0.264147,0.981518,-0.06587,0.148966,0.100466,8,14
fire/seq-01/frame-000933.color.png,fire,1,0.2726499,-0.6966333,0.9305888,0.787354,-0.1470269,-0.5692129,-0.1856164,fire/seq-02/frame-000947.color.png,fire,1,0.8591195,-0.4337642,0.6023296,0.9007246,-0.1424818,-0.4004677,-0.0895527,0.58647,0.262869,-0.328259,0.974715,0.043608,0.184102,0.118895,10,9
fire/seq-02/frame-000899.color.png,fire,1,0.3924397,-0.4931617,0.5072172,0.9557245,-0.2105047,-0.1819905,-0.0956972,fire/seq-02/frame-000126.color.png,fire,1,0.2499461,0.038005,0.4688936,0.9885844,-0.1313013,-0.073896,0.0005161,-0.142494,0.531167,-0.038323,0.985854,0.089776,0.096612,0.103437,7,7
fire/seq-01/frame-000374.color.png,fire,1,0.8206915,-0.5824745,0.7714372,0.8088523,-0.2174272,-0.513381,-0.1868776,fire/seq-02/frame-000934.color.png,fire,1,0.6982595,-0.4746348,0.6279052,0.8996013,-0.2021194,-0.3602784,-0.1416502,-0.122432,0.10784,-0.143532,0.983022,0.026719,0.163453,0.07897,8,2
fire/seq-01/frame-000253.color.png,fire,1,-0.3828304,-0.4913014,0.3543243,0.9489885,-0.3146613,-0.00132,0.0201828,fire/seq-01/frame-000247.color.png,fire,1,-0.4446274,-0.4881078,0.3244161,0.9517768,-0.3061404,-0.0121642,0.0158437,-0.061797,0.003193,-0.029908,0.999892,0.008738,-0.009094,-0.007597,0,1
fire/seq-01/frame-000488.color.png,fire,1,1.1764057,-0.8424074,1.352348,0.7504677,-0.2356284,-0.556514,-0.267525,fire/seq-01/frame-000884.color.png,fire,1,1.3366362,-0.7682521,1.0792687,0.765466,-0.0680403,-0.6109769,-0.1901038,0.16023,0.074155,-0.273079,0.981366,0.186953,-0.005928,-0.043973,8,4
fire/seq-02/frame-000837.color.png,fire,1,-0.4109787,-0.3000045,0.4253424,0.9831359,-0.1567705,0.0531693,0.0777163,fire/seq-02/frame-000565.color.png,fire,1,-0.0370559,-0.5045265,1.0295271,0.9814466,-0.1818262,-0.023463,0.0561371,0.373923,-0.204522,0.604185,0.996516,-0.029706,-0.069918,-0.034429,3,9
fire/seq-02/frame-000898.color.png,fire,1,0.3859278,-0.4890772,0.501668,0.9560629,-0.210155,-0.182072,-0.092889,fire/seq-01/frame-000243.color.png,fire,1,-0.4829876,-0.4869535,0.3111334,0.9524391,-0.3038568,-0.0185553,0.0136582,-0.868916,0.002124,-0.190535,0.976559,-0.086136,0.124575,0.15295,9,11
fire/seq-01/frame-000645.color.png,fire,1,0.7884578,-0.6248,0.6572822,0.918662,-0.1825497,-0.3359595,-0.0993322,fire/seq-01/frame-000326.color.png,fire,1,0.3309604,-0.5175509,0.5958996,0.949384,-0.275498,-0.1501672,0.0148537,-0.457498,0.107249,-0.061382,0.971431,-0.059871,0.15092,0.173088,10,6
fire/seq-02/frame-000812.color.png,fire,1,-0.7786781,-0.2160717,0.5216727,0.9610775,-0.149967,0.1866965,0.1377835,fire/seq-02/frame-000804.color.png,fire,1,-0.8612376,-0.1984249,0.5881907,0.9471852,-0.1461734,0.2430397,0.1496835,-0.08256,0.017647,0.066518,0.998238,0.007105,0.054435,0.022508,2,1
fire/seq-01/frame-000215.color.png,fire,1,-0.8470848,-0.4838844,0.3478814,0.9662338,-0.254152,-0.0409519,0.011047,fire/seq-02/frame-000094.color.png,fire,1,0.0868887,0.0755086,0.4139105,0.9908366,-0.1094333,-0.0515721,0.0600623,0.933974,0.559393,0.066029,0.987968,0.147972,-0.02331,0.038463,6,14
fire/seq-01/frame-000505.color.png,fire,1,0.870884,-0.8253507,1.4144821,0.762219,-0.2435514,-0.5563891,-0.2239111,fire/seq-01/frame-000526.color.png,fire,1,0.6505331,-0.7615378,1.3435932,0.8110283,-0.2831671,-0.4780257,-0.1831416,-0.220351,0.063813,-0.070889,0.994123,-0.013171,0.068085,0.08313,4,3
fire/seq-02/frame-000247.color.png,fire,1,-0.8204731,-0.02253,0.7693712,0.8623026,-0.0304057,0.4453111,0.2391812,fire/seq-01/frame-000121.color.png,fire,1,-0.9432738,-0.7043301,0.8404598,0.9071565,-0.1361577,0.3610978,0.1677395,-0.122801,-0.6818,0.071089,0.987305,-0.078153,-0.065124,-0.121982,7,9
fire/seq-02/frame-000212.color.png,fire,1,-0.5950266,-0.0605607,0.5197092,0.9296655,-0.0769608,0.3181201,0.1691115,fire/seq-02/frame-000703.color.png,fire,1,-0.5172577,-0.3572996,0.9150509,0.8888807,-0.1093574,0.3761948,0.237507,0.077769,-0.296739,0.395342,0.994619,-0.045193,0.067174,0.064642,4,6
fire/seq-01/frame-000101.color.png,fire,1,-0.8473295,-0.5508969,0.7529168,0.8986163,-0.18565,0.3486852,0.1908962,fire/seq-02/frame-000785.color.png,fire,1,-0.9260948,-0.1790934,0.7103154,0.9189935,-0.1162141,0.332331,0.177486,-0.078766,0.371804,-0.042602,0.997158,0.067732,-0.03257,0.005231,3,4
fire/seq-02/frame-000695.color.png,fire,1,-0.4867749,-0.3719923,0.9299105,0.893459,-0.1095767,0.3701028,0.2296688,fire/seq-02/frame-000686.color.png,fire,1,-0.4540504,-0.386587,0.9408724,0.9043353,-0.109114,0.3495272,0.2193227,0.032725,-0.014595,0.010961,0.999676,0.000709,-0.021382,-0.013825,1,0
fire/seq-02/frame-000914.color.png,fire,1,0.4921486,-0.5042581,0.5792948,0.9504588,-0.2116938,-0.2040466,-0.1008904,fire/seq-01/frame-000213.color.png,fire,1,-0.8770409,-0.4857499,0.3571894,0.967437,-0.2488466,-0.0441074,0.0139844,-1.36919,0.018508,-0.222106,0.979778,-0.024415,0.127411,0.152332,9,17
fire/seq-01/frame-000294.color.png,fire,1,0.0004854,-0.5319582,0.5145704,0.9550434,-0.2918605,-0.0518978,0.0040202,fire/seq-02/frame-000639.color.png,fire,1,-0.2905693,-0.3821212,0.9679257,0.9707312,-0.1702965,0.1136651,0.1255401,-0.291054,0.149837,0.453356,0.9714,0.127647,0.122978,0.158003,10,7
fire/seq-02/frame-000312.color.png,fire,1,-0.8823182,0.016348,0.8047694,0.9799013,-0.0627266,0.139365,0.1282037,fire/seq-02/frame-000787.color.png,fire,1,-0.931792,-0.1802971,0.7054111,0.9201835,-0.1210156,0.3290061,0.174277,-0.049474,-0.196645,-0.099358,0.977476,-0.04297,0.198729,0.056573,9,3
fire/seq-01/frame-000259.color.png,fire,1,-0.3271452,-0.5032029,0.3892406,0.9467678,-0.3211789,0.0038476,0.0214466,fire/seq-01/frame-000062.color.png,fire,1,-0.6980694,-0.3811136,0.3993643,0.9678583,-0.2289476,0.0837916,0.0617432,-0.370924,0.122089,0.010123,0.991517,0.095652,0.060687,0.06373,5,5
fire/seq-02/frame-000605.color.png,fire,1,-0.1118728,-0.4242302,1.0446961,0.9749459,-0.2057805,0.018351,0.0824503,fire/seq-02/frame-000129.color.png,fire,1,0.2440541,0.0248891,0.4684879,0.9882817,-0.1366886,-0.067859,-0.0032631,0.355927,0.449119,-0.576208,0.990135,0.064569,-0.072353,-0.101135,6,10
fire/seq-02/frame-000117.color.png,fire,1,0.2358104,0.0629654,0.458697,0.9890636,-0.1187037,-0.085904,0.0168262,fire/seq-02/frame-000563.color.png,fire,1,-0.0308537,-0.5087149,1.0206858,0.9821186,-0.178854,-0.0256363,0.0528868,-0.266664,-0.57168,0.561989,0.995701,-0.056204,0.055744,0.048103,3,11
fire/seq-01/frame-000852.color.png,fire,1,1.2617115,-0.6341862,1.1234053,0.7979462,-0.1763126,-0.5320017,-0.2217429,fire/seq-01/frame-000350.color.png,fire,1,0.5347981,-0.5397645,0.6972711,0.921698,-0.2571165,-0.2847764,-0.0571516,-0.726914,0.094422,-0.426134,0.944978,-0.009915,0.21616,0.245342,14,11
fire/seq-02/frame-000818.color.png,fire,1,-0.7036416,-0.2374555,0.4792789,0.9693984,-0.1520179,0.1474405,0.1241717,fire/seq-02/frame-000774.color.png,fire,1,-0.8793281,-0.1834186,0.7224283,0.9169842,-0.1042057,0.3384718,0.1836247,-0.175686,0.054037,0.243149,0.977471,0.053334,0.177935,0.100228,9,3
fire/seq-01/frame-000340.color.png,fire,1,0.462606,-0.520977,0.6640731,0.9414768,-0.264239,-0.2087943,-0.0142898,fire/seq-02/frame-000864.color.png,fire,1,0.0138314,-0.3888512,0.4187113,0.9761473,-0.1836184,-0.1158154,-0.0027385,-0.448775,0.132126,-0.245362,0.99176,0.086145,0.092875,0.019105,5,6
fire/seq-02/frame-000508.color.png,fire,1,0.1202826,-0.6360205,0.7249253,0.976717,-0.1962121,-0.0651146,-0.0573128,fire/seq-02/frame-000858.color.png,fire,1,-0.0789847,-0.3671539,0.4213328,0.9819436,-0.1805035,-0.0544731,0.015425,-0.199268,0.268866,-0.303592,0.997161,0.020495,-0.002638,0.072408,3,5
fire/seq-02/frame-000144.color.png,fire,1,0.1522291,-0.0399055,0.4597679,0.9885653,-0.1503053,-0.0112031,0.0046263,fire/seq-02/frame-000338.color.png,fire,1,-0.7988228,0.0590837,0.5841028,0.9934956,-0.0631614,-0.0069744,0.0944907,-0.951052,0.09899,0.124335,0.992144,0.087913,-0.009674,0.088471,5,12
fire/seq-02/frame-000372.color.png,fire,1,-0.7627608,0.1039279,0.3837739,0.9934098,-0.0412527,-0.1022722,0.0312341,fire/seq-02/frame-000146.color.png,fire,1,0.1300212,-0.0504458,0.4578236,0.9886398,-0.1501673,-0.0020389,0.0060778,0.892782,-0.154374,0.07405,0.988718,-0.107834,0.103523,-0.009567,6,11
fire/seq-02/frame-000215.color.png,fire,1,-0.6235908,-0.0614512,0.539322,0.9235892,-0.0773052,0.3320149,0.1754224,fire/seq-02/frame-000698.color.png,fire,1,-0.4966191,-0.3685361,0.9259238,0.8906465,-0.1073282,0.3746969,0.2341619,0.126972,-0.307085,0.386602,0.996371,-0.04229,0.051079,0.053359,3,6
fire/seq-01/frame-000017.color.png,fire,1,-0.2943184,-0.2891379,0.2751842,0.976112,-0.2138639,-0.0253983,0.0286779,fire/seq-01/frame-000304.color.png,fire,1,0.1240519,-0.534523,0.5356486,0.9533799,-0.2890479,-0.0865629,-0.0049952,0.41837,-0.245385,0.260465,0.994478,-0.080856,-0.050922,-0.043388,4,7
fire/seq-02/frame-000593.color.png,fire,1,-0.0845407,-0.4432405,1.0630106,0.9777436,-0.1967742,0.0051239,0.0726023,fire/seq-01/frame-000071.color.png,fire,1,-0.7298551,-0.4119487,0.4843931,0.9594425,-0.2239702,0.1372192,0.1023642,-0.645314,0.031291,-0.578618,0.990295,-0.020753,0.125366,0.056282,6,11
fire/seq-02/frame-000737.color.png,fire,1,-0.7130513,-0.2562386,0.7783582,0.9109164,-0.0654686,0.3574609,0.1953635,fire/seq-02/frame-000669.color.png,fire,1,-0.3979149,-0.3984942,0.9321272,0.9384007,-0.1272163,0.2597414,0.1890889,0.315136,-0.142255,0.153769,0.992922,-0.071293,-0.086363,-0.039554,5,4
fire/seq-01/frame-000561.color.png,fire,1,0.3079251,-0.6784971,1.1053368,0.832543,-0.2676624,-0.4575992,-0.1607231,fire/seq-01/frame-000578.color.png,fire,1,0.1535681,-0.6800575,1.0140426,0.8065058,-0.2350143,-0.5131444,-0.1760669,-0.154357,-0.00156,-0.091294,0.997468,0.022118,-0.048803,-0.046764,2,2
fire/seq-02/frame-000555.color.png,fire,1,-0.0130096,-0.5326946,0.9979065,0.9817559,-0.183148,-0.029233,0.0419239,fire/seq-02/frame-000047.color.png,fire,1,-0.3073716,-0.0250232,0.4311529,0.9881041,-0.0933817,0.0136008,0.12143,-0.294362,0.507672,-0.566753,0.991873,0.093409,0.023913,0.08301,5,10
fire/seq-02/frame-000487.color.png,fire,1,0.106755,-0.6885668,0.5318122,0.9643792,-0.2513081,-0.0226122,-0.0794086,fire/seq-02/frame-000484.color.png,fire,1,0.0884714,-0.6885543,0.5080026,0.9616784,-0.2633499,-0.0168603,-0.0744126,-0.018284,0.000013,-0.023809,0.999895,-0.012635,0.003273,0.006321,0,0
fire/seq-02/frame-000488.color.png,fire,1,0.1113727,-0.6884977,0.539975,0.9655451,-0.2464714,-0.0242583,-0.0799131,fire/seq-02/frame-000881.color.png,fire,1,0.2395923,-0.4426648,0.4296937,0.9659971,-0.1936266,-0.1601914,-0.0608033,0.128219,0.245833,-0.110281,0.989182,0.062463,-0.131724,-0.016297,6,3
fire/seq-01/frame-000441.color.png,fire,1,1.6806816,-0.6477352,0.8324275,0.833398,-0.1888999,-0.4847054,-0.1866156,fire/seq-01/frame-000700.color.png,fire,1,1.1874403,-0.4698557,0.5938858,0.890897,-0.2281691,-0.3598301,-0.1573647,-0.493242,0.177879,-0.238541,0.989351,-0.030991,0.119087,0.07773,6,7
fire/seq-02/frame-000083.color.png,fire,1,-0.0203292,0.0859519,0.4135248,0.9911654,-0.1034763,-0.0332713,0.0760051,fire/seq-02/frame-000846.color.png,fire,1,-0.2625796,-0.321047,0.4206537,0.9843772,-0.1608787,0.025727,0.0667664,-0.242251,-0.406999,0.007129,0.996547,-0.053419,0.063569,-0.000628,3,6
fire/seq-01/frame-000729.color.png,fire,1,1.0806646,-0.334102,0.779292,0.8545822,-0.2256018,-0.415839,-0.214175,fire/seq-01/frame-000311.color.png,fire,1,0.2019904,-0.5316692,0.5490595,0.9519494,-0.2851708,-0.1111207,0.01105,-0.878675,-0.197567,-0.230233,0.921701,-0.000546,0.237319,0.306834,16,12
fire/seq-01/frame-000834.color.png,fire,1,1.0680875,-0.5436978,1.0360308,0.8026438,-0.2475816,-0.4873819,-0.2385897,fire/seq-01/frame-000572.color.png,fire,1,0.1948865,-0.6725923,1.0530751,0.8174924,-0.2528385,-0.4911296,-0.1630048,-0.873202,-0.128894,0.017044,0.997013,0.03719,-0.015744,0.06584,3,11
fire/seq-02/frame-000333.color.png,fire,1,-0.8031123,0.0587589,0.6100002,0.9929324,-0.0694255,0.0025043,0.0962239,fire/seq-01/frame-000181.color.png,fire,1,-0.9726445,-0.5806828,0.513253,0.9854692,-0.1642799,-0.033316,0.0274356,-0.169533,-0.639442,-0.096747,0.992466,-0.097974,-0.021646,-0.070307,5,8
fire/seq-02/frame-000183.color.png,fire,1,-0.2861071,-0.087497,0.4096279,0.9711902,-0.105453,0.1830181,0.1103338,fire/seq-02/frame-000745.color.png,fire,1,-0.75595,-0.2360994,0.7580305,0.9142457,-0.0748695,0.3453428,0.1982111,-0.469843,-0.148602,0.348403,0.980877,0.025524,0.155423,0.114338,8,7
fire/seq-02/frame-000102.color.png,fire,1,0.1578165,0.0752514,0.4259062,0.9910518,-0.1092837,-0.0626726,0.0441087,fire/seq-01/frame-000158.color.png,fire,1,-0.95237,-0.6615861,0.6327116,0.9858322,-0.14847,0.061208,0.0484263,-1.110187,-0.736837,0.206806,0.991536,-0.03367,0.1237,0.020502,5,17
fire/seq-02/frame-000205.color.png,fire,1,-0.5128385,-0.0729389,0.4663132,0.9425725,-0.0782711,0.2862495,0.1532705,fire/seq-01/frame-000096.color.png,fire,1,-0.8171744,-0.51692,0.7124229,0.9144744,-0.1995063,0.3084636,0.1696585,-0.304335,-0.443981,0.24611,0.991876,-0.117757,0.04628,-0.01321,5,7
fire/seq-01/frame-000242.color.png,fire,1,-0.4962498,-0.4885976,0.3070999,0.9527776,-0.3027455,-0.0200546,0.0125616,fire/seq-01/frame-000029.color.png,fire,1,-0.4185922,-0.3092786,0.2862309,0.9761588,-0.2143671,0.0029878,0.0339379,0.077658,0.179319,-0.020869,0.995328,0.091999,0.014842,0.025277,4,2
fire/seq-01/frame-000601.color.png,fire,1,0.2782052,-0.6696528,0.8322882,0.8526907,-0.162992,-0.4798386,-0.1269136,fire/seq-01/frame-000584.color.png,fire,1,0.1407942,-0.6849521,0.9742637,0.8049639,-0.2197444,-0.5243579,-0.1696891,-0.137411,-0.015299,0.141976,0.995345,-0.071044,-0.061091,-0.022556,4,2
fire/seq-02/frame-000711.color.png,fire,1,-0.5546107,-0.3430926,0.8874317,0.8905001,-0.1075101,0.3752213,0.2337951,fire/seq-01/frame-000137.color.png,fire,1,-1.0016851,-0.7097692,0.8094353,0.955316,-0.1376447,0.2356928,0.1134646,-0.447074,-0.366676,-0.077997,0.980473,-0.007337,-0.128583,-0.14861,8,7
fire/seq-01/frame-000107.color.png,fire,1,-0.873346,-0.6005435,0.7910298,0.8816248,-0.1693412,0.3906697,0.2035643,fire/seq-02/frame-000696.color.png,fire,1,-0.488891,-0.3708579,0.9284528,0.8925651,-0.1093045,0.3715431,0.2309454,0.384455,0.229686,0.137423,0.99758,0.040191,-0.037997,0.042123,2,6
fire/seq-02/frame-000486.color.png,fire,1,0.1011053,-0.6890031,0.5237105,0.9633487,-0.2557947,-0.0210409,-0.0780109,fire/seq-01/frame-000161.color.png,fire,1,-0.9540157,-0.6481766,0.6110023,0.9861647,-0.1568887,0.0337132,0.0415764,-1.055121,0.040826,0.087292,0.986199,0.099361,0.030353,0.128907,7,13
fire/seq-02/frame-000986.color.png,fire,1,1.0865953,-0.4250801,0.9048886,0.7867862,-0.0841316,-0.5883111,-0.1666715,fire/seq-01/frame-000988.color.png,fire,1,-0.4891672,-0.63256,0.7556471,0.8545249,-0.1982444,-0.4528339,-0.1594612,-1.575762,-0.20748,-0.149242,0.981992,-0.102423,0.126818,0.095494,8,20
fire/seq-02/frame-000406.color.png,fire,1,-0.3759434,-0.2072886,0.337682,0.9600877,-0.182613,-0.2101794,0.026622,fire/seq-02/frame-000500.color.png,fire,1,0.1377304,-0.6671112,0.6468431,0.9735593,-0.2102496,-0.048391,-0.0750714,0.513673,-0.459822,0.309161,0.981269,-0.04114,0.177467,-0.06264,8,9
fire/seq-01/frame-000934.color.png,fire,1,0.2598461,-0.6937627,0.9237034,0.7899668,-0.146026,-0.566947,-0.1822087,fire/seq-01/frame-000563.color.png,fire,1,0.285488,-0.6778283,1.0965072,0.8311869,-0.2640674,-0.4620433,-0.1609741,0.025642,0.015935,0.172804,0.986458,-0.094302,0.081623,0.106518,7,2
fire/seq-01/frame-000718.color.png,fire,1,1.1728066,-0.3843278,0.7392048,0.870628,-0.2260959,-0.3944024,-0.1879742,fire/seq-02/frame-000423.color.png,fire,1,-0.2452946,-0.3807255,0.336919,0.9574319,-0.2270571,-0.1782263,-0.0021246,-1.418102,0.003603,-0.402286,0.955599,0.051451,0.180238,0.227371,13,18
fire/seq-01/frame-000148.color.png,fire,1,-0.9825021,-0.6972725,0.7276418,0.9762824,-0.1351241,0.1520282,0.0741728,fire/seq-02/frame-000786.color.png,fire,1,-0.9289966,-0.1791495,0.7078551,0.9195506,-0.1189662,0.3311331,0.174999,0.053505,0.518123,-0.019787,0.977139,0.006066,0.168654,0.129296,9,6
fire/seq-01/frame-000147.color.png,fire,1,-0.9845958,-0.7003324,0.7353152,0.9748806,-0.1336901,0.1594229,0.0794931,fire/seq-02/frame-000081.color.png,fire,1,-0.0424376,0.0845178,0.4137798,0.991114,-0.1063039,-0.0298606,0.0741674,0.942158,0.78485,-0.321535,0.981565,0.01467,-0.18858,-0.027421,8,16
fire/seq-02/frame-000795.color.png,fire,1,-0.9220318,-0.1904364,0.6607422,0.9303467,-0.1370307,0.2972899,0.1652159,fire/seq-02/frame-000279.color.png,fire,1,-0.8921265,0.0099316,0.887942,0.9043172,-0.0516423,0.3680432,0.2099706,0.029905,0.200368,0.2272,0.992511,0.074256,0.053326,0.081018,5,3
fire/seq-02/frame-000444.color.png,fire,1,-0.146157,-0.5695463,0.3386579,0.9555461,-0.2790496,-0.0817653,-0.0487594,fire/seq-02/frame-000471.color.png,fire,1,-0.0102933,-0.6938763,0.3996048,0.9545975,-0.2892122,0.0189861,-0.068844,0.135864,-0.12433,0.060947,0.994671,-0.016529,0.101302,0.009707,4,2
fire/seq-01/frame-000707.color.png,fire,1,1.2080848,-0.4429542,0.6565751,0.8838534,-0.2302869,-0.3727212,-0.1638599,fire/seq-01/frame-000773.color.png,fire,1,0.7248788,-0.3146755,0.8985967,0.7604684,-0.2052408,-0.551886,-0.2738355,-0.483206,0.128278,0.242022,0.96998,-0.017909,-0.174905,-0.168008,11,7
fire/seq-02/frame-000517.color.png,fire,1,0.0917608,-0.6150756,0.7993637,0.9805814,-0.1840521,-0.0591194,-0.0330113,fire/seq-01/frame-000313.color.png,fire,1,0.210922,-0.532061,0.5515118,0.9515036,-0.285065,-0.1149893,0.0125,0.119161,0.083015,-0.247852,0.991879,-0.099866,-0.068214,0.039356,5,3
fire/seq-01/frame-000582.color.png,fire,1,0.1425729,-0.6830462,0.9855511,0.8058093,-0.2237063,-0.5205426,-0.1722274,fire/seq-01/frame-000455.color.png,fire,1,1.6542792,-0.7344669,1.0227427,0.8072247,-0.1824229,-0.525372,-0.197723,1.511706,-0.051421,0.037192,0.99881,0.021144,0.009657,-0.042872,2,19
fire/seq-02/frame-000253.color.png,fire,1,-0.8414666,-0.0170815,0.8030899,0.8554587,-0.0235814,0.4542266,0.2476137,fire/seq-01/frame-000101.color.png,fire,1,-0.8473295,-0.5508969,0.7529168,0.8986163,-0.18565,0.3486852,0.1908962,-0.005862,-0.533816,-0.050173,0.978759,-0.137994,-0.068421,-0.135306,9,6
fire/seq-02/frame-000826.color.png,fire,1,-0.5984791,-0.2641456,0.445228,0.9779722,-0.1488126,0.1086962,0.0980326,fire/seq-02/frame-000729.color.png,fire,1,-0.6591287,-0.2873279,0.8034818,0.9050337,-0.0799823,0.3619269,0.2086281,-0.06065,-0.023182,0.358254,0.956795,0.069261,0.232371,0.160471,13,4
fire/seq-02/frame-000066.color.png,fire,1,-0.1893054,0.0608655,0.4206965,0.9899511,-0.0992055,0.000643,0.1007707,fire/seq-02/frame-000832.color.png,fire,1,-0.5008044,-0.2827254,0.4316912,0.9822299,-0.1515573,0.0764795,0.0800362,-0.311499,-0.343591,0.010994,0.995509,-0.044935,0.08241,-0.01226,3,6
fire/seq-02/frame-000796.color.png,fire,1,-0.9183539,-0.1907911,0.654183,0.9318374,-0.1371443,0.2936956,0.1631364,fire/seq-01/frame-000099.color.png,fire,1,-0.8371879,-0.5352572,0.73673,0.9048937,-0.1882513,0.3349092,0.1832065,0.081166,-0.344466,0.082547,0.99728,-0.050489,0.051906,0.013743,3,4
fire/seq-01/frame-000594.color.png,fire,1,0.2001177,-0.6716619,0.8837171,0.8320854,-0.1799486,-0.5069386,-0.1351503,fire/seq-01/frame-000933.color.png,fire,1,0.2726499,-0.6966333,0.9305888,0.787354,-0.1470269,-0.5692129,-0.1856164,0.072532,-0.024971,0.046872,0.995246,0.002176,-0.060954,-0.075927,4,1
fire/seq-01/frame-000802.color.png,fire,1,0.739663,-0.430478,1.0102082,0.7875514,-0.189064,-0.5357984,-0.2386161,fire/seq-01/frame-000789.color.png,fire,1,0.6979922,-0.3773532,0.970399,0.7727394,-0.1952085,-0.5465729,-0.2569544,-0.041671,0.053125,-0.039809,0.999645,-0.014893,-0.01442,-0.016721,1,1
fire/seq-01/frame-000905.color.png,fire,1,0.850647,-0.7582465,1.0397849,0.7298316,-0.1044042,-0.6473271,-0.1934252,fire/seq-01/frame-000906.color.png,fire,1,0.8225847,-0.751707,1.040743,0.7298497,-0.1040794,-0.6475178,-0.1928926,-0.028062,0.00654,0.000958,1,0.000621,-0.000121,0.000162,0,0
fire/seq-02/frame-000786.color.png,fire,1,-0.9289966,-0.1791495,0.7078551,0.9195506,-0.1189662,0.3311331,0.174999,fire/seq-02/frame-000210.color.png,fire,1,-0.5695609,-0.0633827,0.5013391,0.934759,-0.073406,0.3052274,0.1663531,0.359436,0.115767,-0.206516,0.998474,0.042033,-0.035797,0.001395,2,5
fire/seq-02/frame-000585.color.png,fire,1,-0.0722604,-0.4563822,1.0634197,0.978702,-0.1940236,-0.0085569,0.0665133,fire/seq-02/frame-000067.color.png,fire,1,-0.1805874,0.0636592,0.4201691,0.9899428,-0.0997634,-0.0009192,0.1002979,-0.108327,0.520041,-0.643251,0.994895,0.095229,-0.005253,0.032994,4,10
fire/seq-01/frame-000748.color.png,fire,1,0.9028113,-0.2827645,0.821058,0.8167769,-0.2252439,-0.4659278,-0.2550531,fire/seq-01/frame-000527.color.png,fire,1,0.6425264,-0.75977,1.3356882,0.812071,-0.2879927,-0.4737398,-0.1821303,-0.260285,-0.477006,0.51463,0.995331,-0.016341,-0.041005,0.085833,4,9
fire/seq-01/frame-000008.color.png,fire,1,-0.2458724,-0.2866861,0.281815,0.9774958,-0.2053675,-0.0342645,0.0339432,fire/seq-02/frame-000610.color.png,fire,1,-0.1308255,-0.4137767,1.0324192,0.975017,-0.202805,0.0234956,0.0875206,0.115047,-0.127091,0.750604,0.99689,0.005793,0.045285,0.064227,3,10
fire/seq-01/frame-000634.color.png,fire,1,0.6711577,-0.6368628,0.7190306,0.9137583,-0.1750337,-0.35447,-0.0935948,fire/seq-02/frame-000418.color.png,fire,1,-0.2811561,-0.3280071,0.3385663,0.9568245,-0.2142761,-0.196311,0.0058785,-0.952314,0.308856,-0.380465,0.980849,-0.007862,0.138697,0.136514,8,13
